Time_Stamp,Input__NewOrder,Output__MAG1 Completed,Output__MAG2 Completed,Output__ReWork Completed,Emission,Grid
480.0,85.0,38.0,9.0,1.0,2075.46,2335.76
480.0,70.0,30.0,14.0,4.0,2004.09,2568.71
480.0,76.0,41.0,6.0,1.0,2158.47,2303.58
480.0,92.0,40.0,8.0,0.0,2091.64,2280.58
480.0,79.0,35.0,8.0,4.0,2069.53,2503.23
480.0,68.0,33.0,7.0,7.0,2240.63,2603.69
480.0,71.0,36.0,8.0,3.0,2130.3,2419.58
480.0,66.0,38.0,7.0,3.0,2210.61,2419.11
480.0,86.0,33.0,10.0,5.0,2151.41,2642.18
480.0,62.0,36.0,6.0,5.0,2260.33,2456.27
480.0,73.0,39.0,6.0,4.0,2289.95,2471.02
480.0,74.0,34.0,11.0,4.0,2166.14,2550.77
480.0,76.0,33.0,7.0,8.0,2355.84,2724.95
480.0,78.0,37.0,5.0,5.0,2313.66,2414.75
480.0,74.0,36.0,10.0,2.0,2118.66,2476.66
480.0,72.0,38.0,9.0,2.0,2121.73,2410.56
480.0,67.0,37.0,5.0,5.0,2242.55,2464.68
480.0,87.0,42.0,5.0,2.0,2228.02,2348.67
480.0,70.0,37.0,5.0,3.0,2161.73,2324.84
480.0,71.0,33.0,12.0,3.0,2057.58,2485.21
480.0,83.0,35.0,8.0,3.0,2116.5,2344.3
480.0,80.0,38.0,8.0,2.0,2114.21,2370.76
480.0,77.0,38.0,7.0,5.0,2341.28,2552.54
480.0,73.0,38.0,6.0,4.0,2213.36,2440.23
480.0,74.0,31.0,10.0,7.0,2180.35,2660.51
480.0,68.0,39.0,8.0,2.0,2115.95,2449.75
480.0,77.0,34.0,11.0,3.0,2105.55,2477.75
480.0,83.0,42.0,3.0,2.0,2225.44,2241.21
480.0,91.0,33.0,12.0,3.0,2068.48,2523.37
480.0,84.0,41.0,6.0,1.0,2155.02,2309.95
480.0,86.0,35.0,5.0,6.0,2337.28,2431.18
480.0,64.0,33.0,25.0,2.0,2256.02,3191.15
480.0,67.0,35.0,26.0,3.0,2375.52,3438.97
480.0,74.0,38.0,24.0,6.0,2650.91,3738.32
480.0,65.0,32.0,25.0,4.0,2244.18,3360.53
480.0,75.0,39.0,25.0,6.0,2660.33,3790.75
480.0,88.0,41.0,28.0,4.0,2762.45,3882.37
480.0,72.0,38.0,26.0,5.0,2645.5,3693.9
480.0,83.0,34.0,32.0,11.0,2899.51,4380.03
480.0,79.0,39.0,26.0,6.0,2819.77,3945.97
480.0,82.0,42.0,24.0,10.0,3125.1,4298.07
480.0,68.0,38.0,20.0,8.0,2729.04,3663.59
480.0,76.0,39.0,27.0,5.0,2732.29,3782.7
480.0,71.0,40.0,26.0,3.0,2559.27,3593.47
480.0,71.0,39.0,18.0,8.0,2748.24,3644.59
480.0,89.0,39.0,33.0,6.0,2864.42,4172.27
480.0,83.0,40.0,23.0,7.0,2835.21,3834.99
480.0,68.0,32.0,22.0,6.0,2340.38,3458.88
480.0,62.0,26.0,29.0,5.0,2080.44,3356.22
480.0,73.0,38.0,29.0,4.0,2651.38,3751.29
480.0,75.0,45.0,22.0,1.0,2638.54,3440.27
480.0,72.0,40.0,20.0,6.0,2683.49,3540.78
480.0,80.0,43.0,28.0,6.0,2911.11,4135.58
480.0,72.0,40.0,23.0,3.0,2556.45,3448.06
480.0,80.0,38.0,26.0,6.0,2724.77,3862.1
480.0,73.0,44.0,18.0,4.0,2824.21,3437.76
480.0,80.0,37.0,28.0,5.0,2651.51,3814.0
480.0,75.0,34.0,28.0,7.0,2590.94,3839.24
480.0,67.0,39.0,20.0,8.0,2835.04,3667.77
480.0,74.0,40.0,20.0,8.0,2812.03,3743.49
480.0,93.0,44.0,22.0,8.0,3121.36,4054.61
480.0,77.0,42.0,20.0,3.0,2691.97,3510.95
480.0,92.0,47.0,29.0,4.0,3066.16,4089.62
480.0,86.0,45.0,24.0,6.0,3002.47,4008.44
480.0,77.0,42.0,22.0,5.0,2824.27,3629.54
480.0,58.0,32.0,16.0,6.0,2320.84,3047.75
480.0,69.0,39.0,26.0,2.0,2473.97,3483.41
480.0,80.0,47.0,23.0,4.0,2949.86,3832.43
480.0,80.0,37.0,32.0,10.0,2999.37,4396.84
480.0,75.0,28.0,31.0,8.0,2478.6,3862.1
480.0,65.0,36.0,26.0,1.0,2252.51,3262.76
480.0,76.0,43.0,23.0,4.0,2790.19,3660.99
480.0,76.0,40.0,21.0,9.0,2889.87,3859.68
480.0,80.0,43.0,24.0,7.0,3015.25,4044.28
480.0,77.0,44.0,26.0,4.0,2851.58,3859.38
480.0,69.0,38.0,20.0,7.0,2693.63,3579.15
480.0,68.0,32.0,28.0,4.0,2285.82,3548.03
480.0,72.0,37.0,24.0,8.0,2849.6,3849.67
480.0,67.0,31.0,29.0,5.0,2313.44,3558.3
480.0,78.0,39.0,24.0,10.0,2995.33,4132.97
480.0,77.0,36.0,26.0,5.0,2533.61,3633.15
480.0,80.0,38.0,25.0,8.0,2763.6,3936.47
480.0,76.0,36.0,19.0,13.0,3031.98,4013.43
480.0,79.0,38.0,33.0,5.0,2731.14,4040.27
480.0,80.0,43.0,23.0,9.0,3190.93,4162.64
480.0,75.0,41.0,18.0,11.0,3123.4,4016.47
480.0,76.0,32.0,27.0,13.0,2973.0,4235.63
480.0,72.0,33.0,31.0,5.0,2508.11,3757.67
480.0,73.0,32.0,31.0,7.0,2615.85,3851.44
480.0,82.0,38.0,29.0,2.0,2490.8,3643.11
480.0,72.0,35.0,24.0,7.0,2677.02,3640.08
480.0,86.0,42.0,31.0,1.0,2687.0,3852.93
480.0,74.0,39.0,19.0,6.0,2653.7,3541.65
480.0,72.0,33.0,26.0,9.0,2779.23,3889.05
480.0,91.0,40.0,32.0,7.0,2994.38,4284.08
480.0,69.0,34.0,20.0,5.0,2374.09,3303.93
480.0,71.0,39.0,19.0,5.0,2565.85,3423.81
480.0,69.0,38.0,18.0,6.0,2505.39,3396.08
480.0,70.0,37.0,28.0,3.0,2470.73,3594.67
480.0,93.0,44.0,33.0,3.0,2893.54,4158.63
480.0,72.0,34.0,31.0,4.0,2460.12,3687.2
480.0,88.0,35.0,38.0,5.0,2774.52,4303.09
480.0,73.0,36.0,28.0,6.0,2700.26,3794.07
480.0,76.0,40.0,26.0,8.0,2890.47,4062.78
480.0,82.0,38.0,29.0,7.0,2876.25,4078.29
480.0,69.0,35.0,22.0,4.0,2361.57,3268.87
480.0,80.0,42.0,25.0,3.0,2691.52,3658.65
480.0,70.0,43.0,20.0,3.0,2626.83,3414.55
480.0,80.0,35.0,31.0,8.0,2931.25,4164.24
480.0,65.0,34.0,20.0,8.0,2499.73,3534.18
480.0,76.0,29.0,38.0,8.0,2687.31,4207.09
480.0,79.0,40.0,28.0,8.0,3038.8,4208.68
480.0,82.0,41.0,24.0,10.0,3104.59,4202.37
480.0,66.0,26.0,28.0,7.0,2286.77,3597.96
480.0,80.0,37.0,28.0,10.0,2973.17,4214.68
480.0,76.0,40.0,27.0,4.0,2639.38,3772.96
480.0,71.0,41.0,18.0,4.0,2577.29,3359.04
480.0,88.0,46.0,29.0,6.0,3130.38,4238.16
480.0,75.0,39.0,26.0,7.0,2830.0,3911.06
480.0,67.0,41.0,13.0,9.0,2787.01,3591.95
480.0,77.0,36.0,28.0,4.0,2524.04,3715.68
480.0,80.0,42.0,26.0,9.0,3045.18,4252.57
480.0,90.0,41.0,32.0,12.0,3425.15,4750.42
480.0,69.0,31.0,21.0,6.0,2342.09,3321.0
480.0,76.0,35.0,25.0,8.0,2757.13,3831.62
480.0,91.0,42.0,28.0,8.0,3046.54,4357.14
480.0,93.0,41.0,30.0,10.0,3340.35,4600.18
480.0,69.0,43.0,19.0,3.0,2624.84,3369.72
480.0,79.0,41.0,19.0,9.0,2946.16,3808.04
480.0,89.0,43.0,26.0,4.0,2839.24,3858.79
480.0,74.0,37.0,20.0,11.0,2925.45,3886.26
480.0,66.0,29.0,26.0,9.0,2371.65,3646.48
480.0,83.0,43.0,27.0,6.0,2981.51,4103.52
480.0,67.0,26.0,33.0,4.0,2095.38,3506.4
480.0,68.0,25.0,32.0,4.0,2109.9,3394.04
480.0,75.0,28.0,41.0,4.0,2377.29,3942.26
480.0,72.0,35.0,26.0,5.0,2477.66,3542.27
480.0,77.0,36.0,31.0,7.0,2795.91,3959.66
480.0,71.0,32.0,28.0,6.0,2444.64,3558.61
480.0,79.0,36.0,29.0,8.0,2864.85,3996.45
480.0,78.0,24.0,40.0,9.0,2516.93,4268.08
480.0,59.0,32.0,21.0,2.0,2020.78,2868.17
480.0,69.0,27.0,30.0,10.0,2451.7,3907.59
480.0,73.0,37.0,25.0,4.0,2542.42,3497.06
480.0,75.0,30.0,20.0,16.0,2826.54,4025.32
480.0,96.0,42.0,41.0,7.0,3183.95,4757.3
480.0,80.0,34.0,37.0,5.0,2676.7,4174.18
480.0,66.0,33.0,23.0,7.0,2521.8,3520.55
480.0,78.0,32.0,36.0,3.0,2421.32,3716.85
480.0,68.0,32.0,27.0,5.0,2450.5,3468.2
480.0,69.0,36.0,26.0,5.0,2579.51,3621.38
480.0,81.0,40.0,33.0,6.0,2879.16,4198.81
480.0,76.0,36.0,34.0,5.0,2625.09,4007.11
480.0,75.0,39.0,26.0,6.0,2792.04,3815.55
480.0,78.0,32.0,34.0,5.0,2510.15,3840.03
480.0,67.0,26.0,33.0,3.0,2103.94,3402.06
480.0,90.0,38.0,36.0,9.0,3051.01,4505.12
480.0,65.0,28.0,22.0,8.0,2297.59,3367.9
480.0,71.0,34.0,29.0,5.0,2504.33,3724.8
480.0,69.0,23.0,34.0,6.0,2131.27,3540.82
480.0,95.0,36.0,39.0,11.0,3297.14,4825.15
480.0,71.0,42.0,18.0,8.0,2814.08,3743.15
480.0,77.0,33.0,35.0,6.0,2606.94,4065.62
480.0,76.0,32.0,32.0,9.0,2754.82,4085.81
480.0,79.0,34.0,31.0,10.0,2903.38,4228.3
480.0,56.0,28.0,20.0,5.0,2065.44,2913.06
480.0,81.0,29.0,38.0,10.0,2733.0,4363.9
480.0,90.0,38.0,38.0,9.0,3170.11,4633.62
480.0,71.0,24.0,36.0,8.0,2304.29,3811.66
480.0,86.0,37.0,33.0,10.0,3025.79,4397.09
480.0,82.0,36.0,36.0,5.0,2757.74,4126.55
480.0,79.0,29.0,35.0,6.0,2458.82,3875.74
480.0,80.0,38.0,32.0,5.0,2745.2,3973.74
480.0,77.0,37.0,32.0,7.0,2858.78,4071.65
480.0,77.0,38.0,29.0,5.0,2690.84,3872.7
480.0,72.0,31.0,27.0,8.0,2625.7,3870.52
480.0,105.0,35.0,47.0,11.0,3311.03,5252.11
480.0,72.0,25.0,36.0,6.0,2263.82,3769.43
480.0,71.0,31.0,25.0,8.0,2524.04,3592.82
480.0,81.0,40.0,31.0,5.0,2853.14,3987.83
480.0,77.0,32.0,39.0,3.0,2486.14,3963.64
480.0,73.0,26.0,32.0,8.0,2378.01,3752.49
480.0,71.0,32.0,26.0,9.0,2612.91,3765.91
480.0,78.0,33.0,32.0,9.0,2804.01,4117.25
480.0,79.0,38.0,31.0,5.0,2782.19,3959.52
480.0,76.0,33.0,34.0,5.0,2545.86,3897.95
480.0,76.0,37.0,28.0,8.0,2829.71,3975.16
480.0,81.0,37.0,32.0,8.0,2871.05,4182.06
480.0,84.0,29.0,35.0,10.0,2764.85,4334.09
480.0,70.0,29.0,36.0,2.0,2160.34,3556.56
480.0,58.0,28.0,25.0,4.0,2050.27,3134.18
480.0,75.0,28.0,39.0,5.0,2394.36,3899.38
480.0,69.0,38.0,18.0,7.0,2793.22,3581.42
480.0,76.0,35.0,28.0,6.0,2586.13,3718.54
480.0,89.0,40.0,35.0,9.0,3187.92,4502.21
480.0,64.0,26.0,28.0,5.0,2106.04,3277.33
480.0,76.0,37.0,29.0,7.0,2742.51,3982.68
480.0,75.0,35.0,31.0,6.0,2705.27,3902.94
480.0,82.0,34.0,42.0,3.0,2601.05,4139.59
480.0,79.0,31.0,41.0,5.0,2503.83,4104.95
480.0,78.0,26.0,35.0,10.0,2483.43,4072.87
480.0,75.0,28.0,37.0,4.0,2326.08,3753.18
480.0,75.0,27.0,37.0,6.0,2376.98,3852.29
480.0,86.0,34.0,34.0,14.0,3167.37,4706.3
480.0,74.0,31.0,27.0,9.0,2722.32,3882.37
480.0,77.0,30.0,34.0,9.0,2722.04,4090.31
480.0,75.0,37.0,28.0,6.0,2691.15,3834.14
480.0,78.0,36.0,30.0,10.0,2980.24,4326.33
480.0,74.0,34.0,32.0,6.0,2543.55,3877.29
480.0,62.0,26.0,29.0,5.0,2149.59,3312.36
480.0,65.0,32.0,27.0,3.0,2253.24,3293.4
480.0,75.0,36.0,25.0,4.0,2558.95,3602.35
480.0,71.0,23.0,33.0,9.0,2387.63,3783.4
480.0,62.0,25.0,30.0,4.0,2021.53,3217.77
480.0,70.0,27.0,35.0,5.0,2237.36,3667.14
480.0,83.0,42.0,29.0,6.0,2952.71,4140.48
480.0,76.0,40.0,23.0,6.0,2779.09,3837.82
480.0,88.0,41.0,33.0,7.0,3029.15,4340.09
480.0,68.0,28.0,29.0,5.0,2177.34,3395.17
480.0,64.0,24.0,29.0,9.0,2309.91,3595.71
480.0,81.0,32.0,27.0,11.0,2787.41,4103.08
480.0,82.0,37.0,31.0,8.0,2918.61,4148.98
480.0,81.0,27.0,41.0,8.0,2638.18,4313.55
480.0,68.0,28.0,30.0,6.0,2267.81,3564.28
480.0,67.0,23.0,29.0,9.0,2262.71,3561.76
480.0,85.0,40.0,31.0,7.0,2930.05,4204.37
480.0,89.0,39.0,37.0,7.0,3123.9,4450.47
480.0,64.0,31.0,23.0,7.0,2429.8,3389.91
480.0,75.0,35.0,28.0,7.0,2669.44,3837.2
480.0,76.0,32.0,31.0,7.0,2567.12,3829.66
480.0,69.0,32.0,19.0,13.0,2829.71,3763.61
480.0,68.0,35.0,22.0,3.0,2333.15,3192.75
480.0,70.0,43.0,13.0,5.0,2678.55,3242.73
480.0,79.0,41.0,21.0,4.0,2812.28,3631.01
480.0,73.0,42.0,19.0,6.0,2757.65,3640.43
480.0,84.0,44.0,17.0,1.0,2525.08,3149.94
480.0,76.0,41.0,25.0,5.0,2802.3,3757.35
480.0,73.0,44.0,12.0,5.0,2704.07,3178.75
480.0,91.0,42.0,19.0,5.0,2758.73,3577.08
480.0,71.0,47.0,15.0,4.0,2800.06,3340.59
480.0,75.0,42.0,24.0,4.0,2760.9,3719.92
480.0,54.0,39.0,14.0,1.0,2196.23,2669.22
480.0,63.0,46.0,11.0,3.0,2617.69,3006.16
480.0,65.0,41.0,18.0,3.0,2521.95,3248.88
480.0,65.0,41.0,10.0,7.0,2673.41,3113.86
480.0,90.0,45.0,24.0,6.0,3063.82,3968.5
480.0,84.0,45.0,22.0,5.0,2933.35,3770.53
480.0,61.0,39.0,16.0,5.0,2535.41,3123.48
480.0,83.0,43.0,17.0,7.0,2885.18,3623.42
480.0,70.0,43.0,16.0,2.0,2548.46,3105.75
480.0,83.0,43.0,13.0,11.0,3083.88,3763.23
480.0,64.0,40.0,14.0,3.0,2413.06,2956.93
480.0,81.0,48.0,19.0,2.0,2773.66,3401.46
480.0,79.0,43.0,26.0,4.0,2874.23,3792.3
480.0,75.0,46.0,22.0,2.0,2721.46,3535.37
480.0,67.0,43.0,14.0,4.0,2615.32,3135.13
480.0,84.0,46.0,17.0,7.0,2977.6,3771.19
480.0,70.0,42.0,14.0,4.0,2604.48,3191.44
480.0,84.0,44.0,26.0,2.0,2777.65,3807.62
480.0,67.0,36.0,19.0,5.0,2532.84,3296.31
480.0,84.0,44.0,15.0,8.0,2980.43,3654.56
480.0,69.0,43.0,14.0,3.0,2564.94,3074.94
480.0,75.0,45.0,12.0,8.0,2952.36,3517.91
480.0,68.0,41.0,17.0,7.0,2765.27,3463.81
480.0,74.0,45.0,13.0,5.0,2763.39,3286.73
480.0,74.0,45.0,11.0,3.0,2593.69,3000.89
480.0,74.0,43.0,20.0,3.0,2721.15,3423.44
480.0,87.0,46.0,19.0,5.0,2918.75,3654.87
480.0,81.0,45.0,20.0,4.0,2845.28,3624.0
480.0,81.0,44.0,16.0,7.0,2948.64,3623.16
480.0,76.0,42.0,18.0,3.0,2610.05,3253.95
480.0,89.0,45.0,18.0,4.0,2829.9,3541.9
480.0,83.0,45.0,19.0,3.0,2737.89,3503.93
480.0,80.0,44.0,17.0,12.0,3260.33,4091.55
480.0,74.0,43.0,15.0,6.0,2794.21,3445.63
480.0,71.0,39.0,18.0,8.0,2816.42,3565.4
480.0,83.0,43.0,21.0,9.0,3096.53,3985.57
480.0,73.0,44.0,11.0,5.0,2720.91,3149.74
480.0,72.0,45.0,20.0,4.0,2842.27,3561.99
480.0,80.0,45.0,19.0,4.0,2746.16,3539.89
480.0,74.0,44.0,18.0,5.0,2807.67,3463.79
480.0,70.0,37.0,17.0,5.0,2481.91,3229.71
480.0,85.0,46.0,16.0,4.0,2746.28,3430.63
480.0,83.0,41.0,20.0,5.0,2714.88,3521.28
480.0,79.0,45.0,25.0,1.0,2716.53,3565.15
480.0,70.0,42.0,14.0,7.0,2764.91,3407.06
480.0,70.0,43.0,22.0,3.0,2754.64,3534.65
480.0,72.0,45.0,15.0,4.0,2730.74,3315.98
480.0,73.0,43.0,19.0,6.0,2846.94,3601.48
480.0,66.0,36.0,17.0,3.0,2308.43,2931.78
480.0,55.0,32.0,17.0,5.0,2242.79,2950.69
480.0,84.0,46.0,20.0,2.0,2774.08,3565.17
480.0,82.0,46.0,10.0,3.0,2683.46,3070.08
480.0,81.0,40.0,15.0,8.0,2858.54,3482.69
480.0,84.0,43.0,20.0,10.0,3117.15,4101.14
480.0,68.0,40.0,17.0,4.0,2488.31,3233.86
480.0,75.0,43.0,16.0,6.0,2804.26,3492.91
480.0,73.0,42.0,19.0,4.0,2676.09,3403.22
480.0,72.0,41.0,13.0,9.0,2926.33,3614.06
480.0,73.0,42.0,23.0,4.0,2813.63,3651.62
480.0,80.0,43.0,24.0,7.0,3045.08,3933.72
480.0,69.0,44.0,14.0,6.0,2815.9,3409.96
480.0,79.0,44.0,20.0,2.0,2593.58,3350.02
480.0,84.0,46.0,15.0,5.0,2874.74,3489.05
480.0,78.0,40.0,20.0,9.0,2974.82,3825.4
480.0,71.0,46.0,13.0,6.0,2885.14,3509.51
480.0,73.0,45.0,17.0,5.0,2825.54,3496.68
480.0,58.0,36.0,15.0,4.0,2321.24,2991.8
480.0,76.0,46.0,19.0,4.0,2851.68,3578.45
480.0,59.0,39.0,10.0,9.0,2714.1,3187.78
480.0,69.0,41.0,20.0,2.0,2479.29,3213.87
480.0,80.0,45.0,20.0,4.0,2809.72,3619.55
480.0,74.0,47.0,14.0,4.0,2787.69,3356.24
480.0,59.0,37.0,17.0,3.0,2348.4,2979.36
480.0,79.0,45.0,18.0,3.0,2746.52,3410.71
480.0,71.0,42.0,20.0,4.0,2616.03,3412.4
480.0,67.0,38.0,21.0,6.0,2630.12,3543.24
480.0,82.0,44.0,16.0,9.0,2965.47,3853.04
480.0,75.0,43.0,19.0,3.0,2605.82,3375.05
480.0,68.0,42.0,20.0,3.0,2613.9,3394.8
480.0,84.0,45.0,17.0,2.0,2609.45,3269.25
480.0,75.0,45.0,21.0,3.0,2777.65,3524.7
480.0,99.0,44.0,28.0,6.0,3126.59,4242.29
480.0,67.0,36.0,18.0,11.0,2820.57,3740.96
480.0,80.0,44.0,18.0,4.0,2766.94,3456.45
480.0,65.0,41.0,16.0,2.0,2426.11,3016.57
480.0,83.0,42.0,16.0,10.0,2990.22,3807.06
480.0,76.0,45.0,20.0,0.0,2554.62,3217.02
480.0,86.0,41.0,13.0,8.0,2880.13,3427.81
480.0,96.0,45.0,24.0,8.0,3181.31,4223.72
480.0,72.0,30.0,25.0,11.0,2809.78,3826.72
480.0,70.0,46.0,5.0,4.0,2588.97,2704.74
480.0,69.0,46.0,5.0,1.0,2347.63,2457.73
480.0,78.0,42.0,5.0,2.0,2275.61,2418.24
480.0,73.0,44.0,4.0,3.0,2403.2,2440.54
480.0,68.0,45.0,0.0,2.0,2293.39,2158.53
480.0,87.0,43.0,5.0,6.0,2653.12,2867.96
480.0,70.0,45.0,5.0,5.0,2653.42,2714.89
480.0,71.0,42.0,2.0,4.0,2417.25,2341.23
480.0,80.0,44.0,6.0,4.0,2560.69,2675.61
480.0,71.0,48.0,7.0,3.0,2628.29,2817.0
480.0,67.0,42.0,10.0,3.0,2476.21,2756.79
480.0,76.0,45.0,6.0,3.0,2533.34,2656.19
480.0,80.0,46.0,11.0,2.0,2577.71,2836.73
480.0,67.0,45.0,4.0,3.0,2490.21,2495.62
480.0,85.0,45.0,4.0,2.0,2424.11,2440.6
480.0,72.0,47.0,5.0,2.0,2512.02,2604.93
480.0,77.0,42.0,6.0,4.0,2465.01,2630.92
480.0,75.0,45.0,8.0,3.0,2595.38,2739.28
480.0,59.0,40.0,4.0,4.0,2286.13,2422.36
480.0,74.0,46.0,2.0,2.0,2412.78,2295.15
480.0,82.0,46.0,2.0,2.0,2452.75,2363.04
480.0,78.0,43.0,7.0,3.0,2435.94,2579.25
480.0,81.0,45.0,3.0,3.0,2494.58,2451.27
480.0,78.0,43.0,4.0,3.0,2416.77,2453.33
480.0,68.0,46.0,4.0,3.0,2512.44,2579.97
480.0,82.0,45.0,6.0,4.0,2616.45,2767.1
480.0,70.0,44.0,11.0,3.0,2550.51,2876.96
480.0,74.0,45.0,3.0,2.0,2387.94,2384.97
480.0,81.0,46.0,4.0,4.0,2602.07,2698.9
480.0,80.0,45.0,6.0,5.0,2663.89,2737.17
480.0,63.0,43.0,2.0,3.0,2368.5,2329.63
480.0,87.0,47.0,3.0,4.0,2596.33,2644.08
480.0,82.0,47.0,4.0,2.0,2491.33,2548.94
480.0,83.0,43.0,1.0,5.0,2502.34,2343.25
480.0,77.0,45.0,9.0,3.0,2585.94,2766.95
480.0,83.0,46.0,8.0,3.0,2567.02,2816.23
480.0,93.0,47.0,6.0,3.0,2587.32,2748.41
480.0,87.0,43.0,9.0,5.0,2672.47,2819.82
480.0,76.0,44.0,4.0,6.0,2662.44,2755.06
480.0,72.0,46.0,3.0,2.0,2440.55,2374.87
480.0,80.0,44.0,4.0,5.0,2593.37,2713.99
480.0,78.0,44.0,6.0,1.0,2394.09,2465.42
480.0,74.0,48.0,4.0,3.0,2570.76,2646.27
480.0,79.0,45.0,6.0,3.0,2524.19,2644.85
480.0,76.0,40.0,5.0,7.0,2637.85,2683.76
480.0,82.0,45.0,2.0,4.0,2516.11,2489.54
480.0,79.0,44.0,4.0,4.0,2516.54,2545.14
480.0,76.0,46.0,10.0,2.0,2548.21,2783.12
480.0,78.0,48.0,6.0,2.0,2535.98,2650.85
480.0,82.0,45.0,5.0,3.0,2515.37,2532.15
480.0,79.0,42.0,8.0,6.0,2655.0,2854.06
480.0,77.0,43.0,2.0,4.0,2468.76,2433.42
480.0,87.0,44.0,3.0,4.0,2536.39,2521.16
480.0,78.0,48.0,6.0,1.0,2485.27,2575.89
480.0,77.0,46.0,4.0,2.0,2431.98,2461.34
480.0,82.0,45.0,6.0,5.0,2671.67,2798.98
480.0,73.0,45.0,2.0,4.0,2527.76,2464.79
480.0,71.0,41.0,6.0,6.0,2597.71,2675.36
480.0,67.0,44.0,8.0,1.0,2379.3,2541.41
480.0,64.0,45.0,6.0,1.0,2387.15,2459.38
480.0,93.0,46.0,7.0,1.0,2496.13,2632.7
480.0,69.0,47.0,4.0,2.0,2494.01,2487.67
480.0,79.0,42.0,4.0,5.0,2495.83,2593.11
480.0,86.0,45.0,9.0,4.0,2628.68,2912.19
480.0,81.0,41.0,7.0,8.0,2750.58,2982.55
480.0,79.0,43.0,5.0,7.0,2696.87,2855.19
480.0,86.0,45.0,3.0,3.0,2455.28,2457.52
480.0,77.0,47.0,8.0,1.0,2455.71,2655.43
480.0,82.0,44.0,8.0,4.0,2572.31,2771.93
480.0,86.0,45.0,6.0,3.0,2527.42,2617.94
480.0,64.0,44.0,3.0,4.0,2508.88,2445.8
480.0,76.0,47.0,6.0,4.0,2672.96,2845.14
480.0,85.0,44.0,4.0,8.0,2762.13,2879.08
480.0,84.0,42.0,5.0,4.0,2494.62,2563.51
480.0,72.0,46.0,3.0,4.0,2562.55,2582.42
480.0,67.0,47.0,5.0,2.0,2490.95,2528.85
480.0,62.0,46.0,2.0,2.0,2428.09,2281.0
480.0,84.0,47.0,11.0,1.0,2563.9,2883.64
480.0,71.0,42.0,5.0,5.0,2461.96,2657.58
480.0,75.0,45.0,10.0,3.0,2638.32,2869.12
480.0,69.0,46.0,5.0,3.0,2516.87,2586.45
480.0,72.0,45.0,4.0,3.0,2508.32,2520.14
480.0,70.0,42.0,3.0,6.0,2569.41,2579.24
480.0,72.0,46.0,6.0,3.0,2571.49,2686.7
480.0,73.0,47.0,6.0,3.0,2579.63,2671.56
480.0,69.0,45.0,3.0,3.0,2447.82,2390.78
480.0,76.0,45.0,9.0,2.0,2486.32,2693.57
480.0,84.0,43.0,6.0,4.0,2513.18,2633.92
480.0,61.0,42.0,3.0,6.0,2609.81,2537.51
480.0,71.0,43.0,6.0,3.0,2376.33,2512.4
480.0,79.0,45.0,2.0,4.0,2534.73,2496.77
480.0,82.0,48.0,3.0,1.0,2435.62,2402.17
480.0,62.0,39.0,7.0,5.0,2408.87,2635.24
480.0,90.0,43.0,7.0,6.0,2680.96,2921.2
480.0,81.0,42.0,8.0,7.0,2772.25,2987.19
480.0,75.0,47.0,7.0,3.0,2600.48,2774.66
480.0,71.0,43.0,3.0,3.0,2386.65,2348.32
480.0,80.0,43.0,5.0,8.0,2754.74,2918.38
480.0,95.0,45.0,5.0,6.0,2719.53,2900.4
480.0,85.0,43.0,8.0,3.0,2485.31,2647.02
480.0,74.0,28.0,25.0,5.0,2193.86,3275.4
480.0,72.0,30.0,21.0,5.0,2179.01,3063.04
480.0,72.0,29.0,23.0,5.0,2143.3,3125.9
480.0,62.0,20.0,26.0,5.0,1794.14,2940.05
480.0,72.0,19.0,24.0,5.0,1673.06,2697.38
480.0,73.0,30.0,28.0,5.0,2294.2,3448.62
480.0,70.0,27.0,30.0,5.0,2133.79,3399.84
480.0,81.0,24.0,25.0,9.0,2180.69,3370.23
480.0,72.0,23.0,22.0,7.0,1993.67,3072.33
480.0,75.0,21.0,29.0,7.0,1956.77,3281.16
480.0,67.0,26.0,19.0,11.0,2272.18,3353.47
480.0,86.0,27.0,31.0,4.0,2211.77,3425.96
480.0,71.0,40.0,20.0,5.0,2594.04,3482.96
480.0,72.0,31.0,23.0,3.0,2092.47,3044.14
480.0,78.0,33.0,34.0,3.0,2404.38,3684.62
480.0,71.0,29.0,25.0,6.0,2229.06,3343.41
480.0,76.0,21.0,28.0,8.0,2073.48,3318.03
480.0,69.0,33.0,16.0,7.0,2345.88,3108.78
480.0,68.0,25.0,24.0,1.0,1713.03,2626.43
480.0,77.0,19.0,27.0,5.0,1739.91,2923.67
480.0,79.0,25.0,28.0,3.0,1903.17,3059.32
480.0,80.0,40.0,20.0,4.0,2550.96,3348.6
480.0,74.0,25.0,23.0,5.0,1959.82,2963.66
480.0,70.0,25.0,19.0,8.0,2080.58,3030.01
480.0,70.0,30.0,29.0,6.0,2396.06,3574.37
480.0,82.0,32.0,25.0,3.0,2211.94,3166.3
480.0,78.0,28.0,22.0,4.0,2055.51,2916.55
480.0,80.0,33.0,20.0,5.0,2282.64,3207.03
480.0,82.0,29.0,24.0,7.0,2316.29,3374.3
480.0,74.0,21.0,29.0,6.0,1881.58,3238.67
480.0,70.0,27.0,21.0,4.0,1982.81,2886.71
480.0,80.0,25.0,31.0,3.0,2011.48,3251.81
480.0,79.0,25.0,26.0,4.0,1992.79,3137.49
