Time_Stamp,Robot1__Grid,MAG1__Emission,MAG1__Grid,ReMAG__Emission,ReMAG__Grid,MAG2__Emission,MAG2__Grid,Robot2__Grid,Robot2_ready__Grid,MAG1_ready__Grid,Robot1_ready__Grid,MAG2_ready__Grid,ReMAG_ready__Grid,Robot1_Idle_to_ShutDown__Grid,Robot1_Restart_to_Idle__Grid,Robot2_Idle_to_ShutDown__Grid,Robot2_Restart_to_Idle__Grid,MAG1_Idle_to_ShutDown__Grid,MAG1_Restart_to_Idle__Grid,MAG2_Idle_to_ShutDown__Grid,MAG2_Restart_to_Idle__Grid,ReMAG_Idle_to_ShutDown__Grid,ReMAG_Restart_to_Idle__Grid
480.0,190.81,0.0,0.0,484.82,443.27,1122.62,3040.44,92.85,3.32,0.0,0.24,0.0,0.0,0.0,0.0,18.63,9.0,0.54,0.0,4.55,6.5,10.15,32.0
480.0,186.38,0.0,0.0,381.95,349.21,989.22,2679.13,33.69,0.0,0.0,0.0,19.71,0.0,0.87,0.4,11.47,5.25,0.54,0.0,4.58,6.5,8.3,28.8
480.0,190.01,0.0,0.0,357.96,327.28,1106.12,2995.75,99.9,2.84,0.0,0.4,1.71,0.0,0.0,0.0,15.77,8.25,0.54,0.0,4.55,6.5,7.38,25.6
480.0,188.87,49.31,39.45,452.15,413.39,1119.81,3032.81,85.17,2.66,0.0,0.63,0.0,0.0,0.0,0.0,14.33,7.5,1.08,4.0,4.55,6.5,8.3,28.8
480.0,183.96,0.0,0.0,402.89,368.36,1067.41,2890.9,73.38,3.69,0.0,0.0,2.16,0.0,0.87,0.4,12.9,6.0,0.54,0.0,4.55,6.5,10.15,32.0
480.0,177.85,47.46,37.97,330.28,301.97,1025.7,2777.93,72.79,2.06,0.0,1.41,18.44,0.69,0.87,0.4,14.33,6.75,1.08,4.0,4.55,6.5,6.46,22.4
480.0,184.9,93.86,75.09,321.21,293.68,1052.79,2851.3,78.96,0.4,0.0,1.42,7.49,0.5,0.0,0.0,14.33,6.75,1.62,8.0,9.1,13.0,6.04,19.2
480.0,189.53,0.0,0.0,66.71,60.99,1121.04,3036.16,92.7,2.89,0.0,0.49,0.48,0.0,0.0,0.0,14.57,7.5,0.54,0.0,4.55,6.5,1.84,6.4
480.0,186.76,0.0,0.0,438.48,400.9,1090.8,2954.25,64.82,0.83,0.0,1.05,5.91,0.0,0.0,0.0,15.77,8.25,0.54,0.0,4.55,6.5,9.22,28.8
480.0,180.07,94.52,75.61,362.9,331.79,953.52,2582.44,47.78,1.32,0.0,1.31,20.07,0.17,0.87,0.4,10.03,5.25,1.62,8.0,9.1,13.0,7.55,25.6
480.0,189.79,0.0,0.0,279.53,255.57,1107.8,3000.3,102.54,3.2,0.0,0.44,3.3,0.0,0.0,0.0,15.77,8.25,0.54,0.0,4.55,6.5,6.46,19.2
480.0,188.18,0.0,0.0,334.08,305.45,1091.49,2956.13,87.94,1.49,0.0,0.76,3.65,0.0,0.0,0.0,15.77,7.5,0.54,0.0,4.55,6.5,6.46,22.4
480.0,184.06,95.73,76.59,317.25,290.06,1087.46,2945.2,87.08,2.5,0.0,0.29,0.31,0.0,0.87,0.4,15.77,8.25,1.08,4.0,4.55,6.5,6.46,22.4
480.0,185.31,0.0,0.0,444.15,406.08,1067.78,2891.92,66.47,3.76,0.0,0.0,3.65,0.0,0.87,0.4,11.47,6.0,0.54,0.0,4.55,6.5,9.22,28.8
480.0,188.16,0.0,0.0,294.33,269.1,1033.88,2800.08,58.19,1.66,0.0,0.77,13.28,0.0,0.0,0.0,13.72,6.75,0.54,0.0,4.55,6.5,5.53,19.2
480.0,188.08,0.0,0.0,356.62,326.05,1068.5,2893.86,92.27,2.56,0.0,0.78,6.72,0.0,0.0,0.0,17.2,8.25,0.54,0.0,4.55,6.5,7.38,22.4
480.0,188.29,82.81,66.25,397.66,363.57,1084.01,2935.87,96.88,2.58,0.0,0.74,7.68,0.0,0.0,0.0,15.77,7.5,1.08,8.0,4.55,6.5,7.38,22.4
480.0,183.15,0.0,0.0,402.82,368.29,1026.79,2780.89,48.77,0.0,0.0,0.86,14.68,0.0,0.87,0.4,14.33,6.75,0.54,0.0,4.55,6.5,8.3,25.6
480.0,175.92,0.0,0.0,330.96,302.59,1130.04,3060.51,111.77,6.81,0.0,1.96,4.12,0.0,0.87,0.4,15.77,7.5,0.54,0.0,0.0,0.0,6.46,22.4
480.0,186.47,47.14,37.71,442.94,404.98,1064.56,2883.18,82.8,3.53,0.0,1.11,16.4,0.0,0.0,0.0,12.9,6.0,1.08,4.0,0.0,0.0,11.07,35.2
480.0,171.04,0.0,0.0,377.39,345.04,983.16,2662.71,80.86,3.38,0.0,0.69,15.06,0.0,2.6,1.2,15.77,8.25,0.54,0.0,9.1,13.0,7.38,25.6
480.0,187.79,47.23,37.78,120.8,110.45,1066.91,2889.54,93.36,3.36,0.0,0.84,5.55,0.0,0.0,0.0,12.9,6.0,1.08,4.0,9.1,13.0,3.69,9.6
480.0,183.4,49.41,39.52,200.15,182.99,1099.16,2976.89,85.42,2.2,0.0,0.53,1.2,0.0,0.87,0.4,15.77,8.25,1.08,4.0,4.55,6.5,5.53,16.0
480.0,189.54,48.99,39.2,562.81,514.57,1073.98,2908.71,64.34,1.17,0.0,0.49,7.52,0.0,0.0,0.0,12.9,6.0,1.08,4.0,4.55,6.5,11.07,35.2
480.0,189.86,0.0,0.0,238.34,217.91,1116.18,3022.98,97.63,5.38,0.0,0.43,0.0,0.0,0.0,0.0,17.2,8.25,0.54,0.0,4.55,6.5,6.46,19.2
480.0,184.5,49.71,39.77,482.55,441.19,1061.86,2875.88,59.76,0.77,0.0,1.5,4.13,0.0,0.0,0.0,12.9,6.0,1.08,4.0,9.1,13.0,11.07,35.2
480.0,184.4,0.0,0.0,404.05,369.42,1064.38,2882.69,68.72,1.18,0.0,0.53,16.43,0.0,0.87,0.4,17.2,8.25,0.54,0.0,0.0,0.0,7.38,22.4
480.0,182.18,141.83,113.47,121.71,111.28,993.47,2690.65,59.31,1.42,0.0,0.8,18.35,0.0,0.87,0.4,12.9,6.0,2.16,12.0,9.1,13.0,3.69,9.6
480.0,183.0,94.58,75.66,404.72,370.03,1130.58,3062.0,97.56,3.63,0.0,1.8,4.02,0.0,0.0,0.0,14.95,7.5,1.62,8.0,0.0,0.0,10.15,32.0
480.0,182.61,96.8,77.44,320.42,292.95,1064.9,2884.1,73.38,2.86,0.0,0.65,2.55,0.0,0.87,0.4,14.33,6.75,1.62,8.0,9.1,13.0,5.53,16.0
480.0,186.23,0.0,0.0,400.02,365.73,1098.38,2974.78,101.42,6.32,0.0,1.15,4.9,0.0,0.0,0.0,14.76,7.5,0.54,0.0,4.55,6.5,8.3,25.6
480.0,190.63,46.68,37.34,403.28,368.72,1095.44,2966.81,72.34,2.28,0.0,0.27,5.46,0.0,0.0,0.0,15.59,7.5,1.08,4.0,4.55,6.5,10.15,32.0
480.0,178.21,94.41,75.53,369.64,337.95,999.81,2707.83,57.9,1.09,0.0,1.29,15.34,0.0,0.87,0.4,12.9,6.0,1.62,8.0,9.1,13.0,7.38,22.4
480.0,183.31,0.0,0.0,259.85,237.58,1058.93,2867.92,68.84,2.36,0.0,0.72,12.44,0.0,0.87,0.4,15.77,7.5,0.54,0.0,4.55,6.5,5.53,19.2
480.0,182.45,46.02,36.82,283.36,259.08,1011.21,2738.7,53.04,1.21,0.0,0.0,6.91,0.0,0.87,0.4,11.47,5.25,1.08,4.0,4.55,6.5,7.38,22.4
480.0,182.52,143.03,114.42,279.67,255.7,1060.69,2872.7,88.75,2.91,0.0,0.62,9.45,0.0,0.87,0.4,12.9,6.0,2.16,12.0,4.55,6.5,6.46,19.2
480.0,178.31,96.27,77.01,162.61,148.68,1036.67,2807.64,87.66,3.37,0.0,0.17,8.71,0.0,1.74,0.8,14.33,6.75,1.62,8.0,4.55,6.5,4.61,12.8
480.0,186.72,0.0,0.0,366.9,335.45,1110.4,3007.35,85.1,4.95,0.0,0.0,0.47,0.0,0.87,0.4,14.33,7.5,0.54,0.0,4.55,6.5,7.38,22.4
480.0,191.06,0.0,0.0,250.7,229.21,1090.63,2953.8,78.71,4.29,0.0,0.19,6.19,0.0,0.0,0.0,12.9,6.75,0.54,0.0,4.55,6.5,6.46,22.4
480.0,167.47,0.0,0.0,245.33,224.31,989.53,2679.98,58.55,1.52,0.0,2.15,25.49,0.0,1.74,0.8,11.47,5.25,0.54,0.0,5.04,6.5,6.46,19.2
480.0,186.03,47.14,37.71,444.39,406.3,1088.91,2949.14,88.03,0.91,0.0,0.16,0.0,0.0,0.87,0.4,15.77,7.5,1.08,4.0,9.1,13.0,10.15,32.0
480.0,188.36,0.0,0.0,212.08,193.9,1114.79,3019.22,82.73,3.78,0.0,0.73,0.62,0.0,0.0,0.0,14.33,6.75,0.54,0.0,4.55,6.5,4.61,16.0
480.0,170.17,0.0,0.0,340.85,311.63,1075.71,2913.39,92.34,2.65,0.0,1.28,6.9,0.0,2.6,1.2,17.2,8.25,0.54,0.0,4.55,6.5,6.46,22.4
480.0,172.96,46.27,37.01,282.96,258.71,969.27,2625.11,63.07,1.86,0.0,1.18,13.5,0.0,1.74,0.8,16.65,8.25,1.08,4.0,9.1,13.0,6.46,19.2
480.0,183.26,0.0,0.0,528.67,483.36,1106.36,2996.38,98.09,2.37,0.0,0.64,1.79,0.74,0.87,0.4,17.2,8.25,0.54,0.0,4.55,6.5,10.15,32.0
480.0,190.65,0.0,0.0,404.15,369.5,1119.75,3032.66,88.11,4.48,0.0,0.27,0.0,0.0,0.0,0.0,14.33,6.75,0.54,0.0,4.55,6.5,6.46,19.2
480.0,182.22,48.67,38.94,362.62,331.54,1042.68,2823.93,59.42,3.34,0.0,0.08,5.89,0.0,0.87,0.4,12.9,6.0,1.08,4.0,4.55,6.5,7.38,22.4
480.0,93.87,1800.57,1440.46,283.22,258.94,622.17,1685.03,240.58,5.35,0.18,0.0,16.52,0.0,3.78,6.0,8.76,5.25,1.26,20.0,31.24,45.5,1.03,22.4
480.0,103.88,1766.59,1413.27,201.79,184.49,644.74,1746.18,236.32,6.13,0.22,0.31,18.75,0.0,2.02,3.2,6.57,4.5,2.51,44.0,35.7,52.0,0.74,12.8
480.0,97.67,2032.29,1625.83,161.2,147.38,645.37,1747.87,268.56,4.54,0.12,0.3,15.14,0.0,3.28,5.2,5.48,3.75,0.84,16.0,40.16,58.5,0.59,9.6
480.0,75.98,1332.4,1065.92,121.71,111.28,587.83,1592.03,210.55,5.17,0.0,0.48,15.84,0.0,3.65,5.6,10.95,7.5,2.3,44.0,40.16,58.5,0.59,9.6
480.0,117.36,1762.39,1409.91,163.12,149.13,686.64,1859.66,227.68,4.71,0.13,0.79,14.83,0.0,2.52,4.0,9.86,6.75,2.3,44.0,35.7,45.5,0.74,12.8
480.0,103.07,1696.27,1357.02,280.16,256.15,756.62,2049.19,259.59,3.02,0.2,0.0,17.39,0.0,3.03,4.4,9.86,6.0,2.3,44.0,31.24,39.0,1.03,19.2
480.0,148.88,2052.06,1641.65,365.69,334.35,790.11,2139.87,238.26,4.12,0.0,0.18,15.88,0.0,2.27,3.2,9.02,6.0,2.1,40.0,40.16,58.5,1.32,25.6
480.0,111.49,1688.18,1350.54,477.16,436.26,811.09,2196.69,265.3,4.0,0.15,0.02,22.1,0.0,2.77,4.4,8.76,6.0,1.68,32.0,22.31,32.5,1.62,32.0
480.0,116.62,1705.55,1364.44,370.23,338.5,664.66,1800.12,212.85,1.77,0.17,0.15,12.99,0.0,2.52,4.0,12.05,8.25,2.3,44.0,37.81,52.0,1.32,28.8
480.0,124.63,1366.07,1092.86,238.3,217.87,810.65,2195.5,206.44,2.52,0.0,0.43,26.53,0.0,2.77,4.4,9.86,6.75,3.35,64.0,30.93,39.0,1.03,19.2
480.0,98.87,1583.46,1266.77,159.41,145.74,571.0,1546.47,203.88,7.65,0.05,0.3,11.23,0.0,1.51,2.0,13.14,9.0,3.35,64.0,35.7,52.0,0.74,12.8
480.0,91.25,1509.15,1207.32,321.16,293.64,663.65,1797.39,228.22,7.23,0.0,0.58,29.75,0.0,3.28,4.8,5.48,3.75,2.93,56.0,32.12,45.5,1.18,22.4
480.0,91.6,1659.58,1327.66,279.08,255.16,597.73,1618.86,231.17,3.09,0.17,0.22,10.35,0.0,3.03,4.8,10.95,7.5,2.3,44.0,40.16,58.5,1.03,19.2
480.0,99.48,1927.04,1541.63,279.8,255.82,464.04,1256.77,210.14,5.94,0.07,0.26,12.77,0.0,3.28,5.2,12.05,8.25,1.05,20.0,44.62,58.5,1.18,22.4
480.0,103.66,1921.32,1537.06,121.33,110.93,718.89,1946.99,281.73,1.67,0.0,0.0,28.89,0.0,3.53,5.6,7.93,5.25,2.1,40.0,26.77,39.0,0.59,9.6
480.0,117.42,2019.67,1615.74,241.51,220.8,596.98,1616.81,234.73,5.51,0.0,0.34,20.61,0.0,3.03,4.8,9.86,6.75,1.47,28.0,35.7,45.5,0.74,12.8
480.0,87.95,1357.82,1086.26,201.83,184.53,557.71,1510.48,189.86,2.86,0.04,0.2,10.09,0.0,3.03,4.4,12.05,8.25,2.93,56.0,35.7,52.0,0.88,16.0
480.0,103.56,1848.1,1478.48,201.83,184.53,588.5,1593.87,237.3,5.9,0.0,0.27,12.76,0.0,2.27,3.6,9.86,6.75,2.51,48.0,40.16,58.5,0.88,16.0
480.0,95.42,1348.9,1079.12,122.53,112.03,686.27,1858.64,206.95,8.99,0.07,0.16,16.11,0.0,3.03,4.4,13.02,8.25,3.35,64.0,46.15,65.0,0.59,9.6
480.0,90.29,2211.05,1768.84,241.63,220.92,559.09,1514.21,276.63,6.41,0.0,0.11,21.54,0.06,3.03,4.8,5.48,3.75,0.63,12.0,35.7,45.5,0.74,12.8
480.0,139.04,2066.57,1653.26,524.86,479.88,727.77,1971.05,251.27,5.16,0.0,0.68,17.78,0.0,2.52,4.0,8.76,6.0,1.26,24.0,31.24,45.5,1.47,28.8
480.0,92.48,1657.36,1325.89,324.22,296.43,688.64,1865.08,246.69,3.82,0.02,0.49,27.01,0.0,2.52,4.0,8.76,6.0,2.3,40.0,22.31,32.5,1.03,19.2
480.0,90.04,2212.45,1769.96,81.7,74.7,521.47,1412.32,264.37,4.22,0.13,0.08,25.24,0.0,3.03,4.8,4.38,3.0,1.47,28.0,38.61,52.0,0.44,6.4
480.0,102.72,1450.3,1160.24,201.24,183.99,699.26,1893.84,225.8,6.38,0.0,0.35,10.91,0.0,3.03,4.8,9.86,6.75,2.72,52.0,22.31,32.5,0.88,16.0
480.0,92.8,1442.83,1154.27,202.44,185.09,685.3,1856.02,217.67,3.09,0.0,0.34,20.56,0.0,2.77,4.4,12.85,8.25,2.93,56.0,35.7,52.0,0.88,16.0
480.0,92.73,1992.58,1594.07,121.82,111.37,644.28,1744.92,261.21,5.77,0.13,0.54,21.79,0.0,2.02,3.2,6.57,3.75,2.3,40.0,38.65,52.0,0.44,6.4
480.0,86.95,1187.01,949.61,443.53,405.51,639.81,1732.81,193.92,3.94,0.0,0.53,16.8,0.0,2.77,4.0,10.95,7.5,2.1,40.0,35.7,52.0,1.32,25.6
480.0,99.3,1450.02,1160.02,161.01,147.21,644.66,1745.97,207.55,5.2,0.0,0.67,19.99,0.0,3.28,5.2,10.95,7.5,2.72,52.0,35.7,52.0,0.74,12.8
480.0,121.7,1748.41,1398.73,389.94,356.52,543.02,1470.68,172.32,4.29,0.42,0.57,28.94,0.12,3.28,4.8,15.33,10.5,2.51,48.0,46.85,65.0,0.88,19.2
480.0,140.84,2297.75,1838.2,328.04,299.92,640.51,1734.72,262.96,8.85,0.0,0.65,16.38,0.0,1.76,2.8,4.38,3.0,0.21,4.0,31.24,45.5,1.18,22.4
480.0,128.91,1818.43,1454.74,325.34,297.46,616.98,1670.98,201.53,4.16,0.0,0.32,31.21,0.0,2.52,4.0,14.24,9.75,2.3,40.0,31.24,45.5,1.18,22.4
480.0,135.0,1713.22,1370.58,450.34,411.74,743.73,2014.26,211.55,5.34,0.03,0.46,15.17,0.0,2.02,3.2,12.05,8.25,2.3,40.0,31.24,45.5,1.47,32.0
480.0,87.98,1699.12,1359.3,280.11,256.1,545.28,1476.79,215.7,5.34,0.0,0.0,9.75,0.0,2.27,3.2,10.95,7.5,2.51,48.0,49.09,71.5,0.88,16.0
480.0,118.96,1968.83,1575.06,373.21,341.22,668.83,1811.4,236.36,3.8,0.2,0.64,20.74,0.0,2.27,3.6,10.95,7.5,1.68,32.0,28.85,39.0,0.74,16.0
480.0,108.58,2001.96,1601.57,365.63,334.29,463.49,1255.3,199.4,2.62,0.0,0.47,14.05,0.0,3.03,4.8,13.14,9.0,1.47,24.0,44.62,65.0,1.47,28.8
480.0,100.55,1619.88,1295.9,204.16,186.66,717.02,1941.94,244.09,1.67,0.11,0.6,27.19,0.0,2.52,4.0,9.91,6.75,1.89,35.01,31.24,45.5,0.88,16.0
480.0,120.41,2077.51,1662.01,358.95,328.18,704.67,1908.49,264.04,4.84,0.01,0.1,26.35,0.0,2.52,4.0,4.38,3.0,1.05,20.0,26.77,39.0,1.32,25.6
480.0,117.96,1840.46,1472.37,399.86,365.59,795.75,2155.15,268.29,4.37,0.0,0.19,15.43,0.0,3.14,4.8,6.57,4.5,1.26,24.0,22.31,32.5,1.18,22.4
480.0,79.57,1337.45,1069.96,149.26,136.46,670.64,1816.31,225.77,3.38,0.0,0.49,24.17,0.0,2.77,4.0,10.95,7.5,2.93,56.0,31.24,45.5,0.59,12.8
480.0,75.79,1648.43,1318.75,245.84,224.77,670.43,1815.74,264.8,4.37,0.0,0.16,21.19,0.0,3.53,5.6,7.67,5.25,2.93,56.0,35.7,52.0,0.88,16.0
480.0,98.86,1426.34,1141.07,323.34,295.63,662.35,1793.86,209.73,4.2,0.0,0.16,36.53,0.0,3.53,5.2,10.95,7.5,3.14,60.0,31.24,45.5,1.18,22.4
480.0,95.02,1804.1,1443.28,159.35,145.69,578.47,1566.68,222.58,4.41,0.17,0.19,35.31,0.0,3.53,5.2,9.86,6.75,2.51,44.0,35.7,45.5,0.59,9.6
480.0,142.13,1998.46,1598.77,444.23,406.16,595.73,1613.44,191.56,6.52,0.0,0.05,28.46,0.0,2.27,3.6,12.05,8.25,1.89,36.0,35.7,45.5,0.88,16.0
480.0,122.04,1544.82,1235.86,564.06,515.71,812.2,2199.72,231.14,3.3,0.0,0.0,31.18,0.0,3.03,4.4,9.86,6.75,2.1,40.0,14.32,19.5,1.03,19.2
480.0,80.57,1578.09,1262.47,158.79,145.18,505.29,1368.49,197.31,2.64,0.0,0.16,11.71,0.0,3.28,4.8,10.95,7.5,2.1,36.0,40.16,52.0,0.74,12.8
480.0,133.51,1827.36,1461.89,456.67,417.53,1027.0,2781.45,328.23,3.16,0.05,0.13,0.0,0.0,3.03,4.4,1.1,0.75,2.51,48.0,13.39,19.5,1.18,25.6
480.0,87.16,1578.86,1263.09,362.17,331.13,630.43,1707.41,219.25,1.79,0.0,0.01,19.42,0.0,3.28,4.8,8.76,5.25,1.89,32.0,46.7,65.0,1.32,25.6
480.0,55.13,1602.39,1281.92,202.15,184.82,502.13,1359.94,241.43,6.38,0.0,0.23,16.52,0.0,2.52,4.0,9.86,6.75,2.72,52.0,62.47,84.5,0.88,16.0
480.0,98.44,2012.07,1609.66,281.53,257.4,668.26,1809.88,264.62,4.47,0.0,0.61,20.84,0.0,2.19,3.2,6.57,4.5,1.68,32.0,35.7,45.5,1.18,22.4
480.0,103.88,1629.12,1303.29,199.45,182.35,686.29,1858.7,232.16,5.39,0.04,0.28,14.07,0.0,2.52,4.0,8.76,6.0,2.1,40.0,49.09,65.0,0.88,16.0
480.0,94.84,1656.46,1325.17,200.45,183.27,558.87,1513.61,204.93,3.79,0.11,0.05,20.15,0.0,3.78,6.0,10.95,6.75,1.47,24.0,40.31,58.5,0.74,12.8
480.0,102.52,2046.6,1637.28,321.79,294.2,486.7,1318.13,218.78,3.77,0.05,0.13,12.07,0.14,2.02,2.8,9.86,6.75,1.26,24.0,35.7,52.0,1.18,22.4
480.0,109.84,1626.69,1301.35,280.53,256.49,644.03,1744.24,199.16,5.27,0.18,0.23,24.11,0.0,2.52,3.6,8.76,6.0,3.35,60.0,40.16,52.0,1.03,19.2
480.0,102.26,1968.77,1575.01,244.48,223.52,669.83,1814.11,257.16,4.32,0.0,0.98,13.25,0.0,3.53,5.6,10.95,6.75,2.51,48.0,44.62,58.5,0.88,16.0
480.0,99.48,1281.41,1025.13,349.93,319.93,689.37,1867.04,198.14,6.73,0.0,0.22,9.42,0.0,2.27,3.6,12.05,8.25,3.14,56.0,35.7,52.0,1.18,25.6
480.0,106.09,1516.24,1212.99,239.22,218.71,651.77,1765.22,194.94,3.19,0.0,0.4,21.99,0.0,3.28,4.96,12.05,7.5,2.3,40.0,34.44,45.5,0.88,16.0
480.0,111.29,1940.95,1552.76,281.84,257.68,610.48,1653.37,231.35,4.17,0.13,0.0,16.22,0.0,2.52,3.6,6.57,4.5,1.68,28.0,35.7,52.0,1.18,22.4
480.0,115.23,1738.98,1391.18,403.76,369.15,716.39,1940.23,238.09,2.52,0.29,0.0,9.43,0.0,2.77,4.4,10.95,7.5,2.3,44.0,35.7,52.0,1.32,25.6
480.0,113.9,1428.61,1142.89,283.73,259.41,804.96,2180.1,234.43,4.45,0.0,0.27,24.16,0.0,3.53,5.6,9.86,6.75,4.4,80.0,13.39,19.5,0.74,12.8
480.0,73.68,1141.69,913.35,303.76,277.72,553.14,1498.08,182.12,5.41,0.0,0.42,4.71,0.0,2.27,3.6,13.14,8.25,2.3,44.0,53.55,71.5,1.03,22.4
480.0,111.25,1542.21,1233.76,282.5,258.28,976.72,2645.3,305.58,3.3,0.18,0.07,22.1,0.0,2.02,3.2,4.38,3.0,2.51,48.0,8.92,13.0,0.88,18.47
480.0,111.32,2107.8,1686.24,241.72,221.0,438.74,1188.26,201.29,1.66,0.33,0.0,13.05,0.0,1.76,2.8,12.05,8.25,2.1,40.0,44.62,65.0,1.03,19.2
480.0,118.37,1551.39,1241.11,283.12,258.86,831.42,2251.76,254.54,3.98,0.0,0.21,15.59,0.0,2.53,4.0,6.59,4.5,3.14,60.0,17.85,26.0,1.03,19.2
480.0,121.69,2018.04,1614.43,433.78,396.6,846.94,2293.79,291.11,7.37,0.17,0.43,14.09,0.0,2.77,4.4,4.38,3.0,1.26,24.0,26.77,39.0,1.18,25.6
480.0,104.17,1254.05,1003.24,244.59,223.63,698.84,1892.69,196.06,7.23,0.13,0.54,13.94,0.0,2.52,4.0,11.86,7.5,2.1,40.0,40.16,58.5,1.03,19.2
480.0,128.57,1927.8,1542.24,362.65,331.56,568.28,1539.1,190.04,7.03,0.11,0.56,14.82,0.0,2.27,3.2,9.45,6.0,1.05,20.0,40.16,58.5,1.32,25.6
480.0,79.74,1692.55,1354.04,320.88,293.37,627.53,1699.56,249.06,1.56,0.0,0.09,10.24,0.0,3.53,5.2,9.86,6.0,1.89,36.0,44.62,65.0,1.18,22.4
480.0,87.2,1652.33,1321.86,189.36,173.13,551.51,1493.66,229.01,1.4,0.11,0.22,14.59,0.0,2.77,4.4,10.95,7.5,2.1,40.0,31.24,45.5,0.59,12.8
480.0,100.58,1806.46,1445.17,284.9,260.48,636.88,1724.89,238.03,2.49,0.22,0.0,18.94,0.0,3.53,5.6,10.95,7.5,3.06,56.0,31.24,45.5,1.03,19.2
480.0,87.11,1555.82,1244.66,242.78,221.97,746.02,2020.46,255.23,4.17,0.22,0.46,15.94,0.0,3.53,5.2,8.76,6.0,2.93,52.0,31.24,45.5,0.74,12.8
480.0,102.23,1784.27,1427.42,242.92,222.1,709.63,1921.91,260.13,5.06,0.19,0.2,15.96,0.0,1.76,2.8,8.76,6.0,2.1,40.0,35.7,52.0,1.03,19.2
480.0,96.05,1717.83,1374.26,163.68,149.65,796.8,2158.01,276.33,4.68,0.01,0.2,19.56,0.0,3.78,5.6,6.57,4.5,1.68,32.0,26.77,32.5,0.59,9.6
480.0,125.17,1924.48,1539.58,283.97,259.63,768.66,2081.78,257.5,3.48,0.0,0.78,26.94,0.0,2.08,3.2,6.77,4.5,0.84,16.0,22.31,32.5,1.18,22.4
480.0,126.98,1502.6,1202.08,315.43,288.39,721.01,1952.72,201.81,2.66,0.0,0.65,11.1,0.0,2.02,3.2,13.14,9.0,2.72,52.0,31.24,39.0,0.88,19.2
480.0,110.13,1923.85,1539.08,200.19,183.03,500.41,1355.28,214.68,4.83,0.0,1.07,33.18,0.0,3.78,6.0,9.86,6.75,2.1,40.0,36.98,52.0,0.74,12.8
480.0,82.81,1358.22,1086.58,239.43,218.91,728.85,1973.96,238.56,5.07,0.0,0.0,22.88,0.0,3.03,4.8,8.76,6.0,2.72,52.0,31.24,45.5,0.88,16.0
480.0,105.76,1471.59,1177.27,318.88,291.55,709.33,1921.1,213.06,5.57,0.0,0.31,9.26,0.0,3.03,4.4,9.86,6.75,1.89,36.0,31.24,45.5,0.74,12.8
480.0,87.28,2031.58,1625.26,325.43,297.54,667.31,1807.3,289.12,3.52,0.0,0.17,19.53,0.0,3.53,5.6,6.57,4.5,1.47,28.0,41.09,58.5,1.18,25.6
480.0,79.38,1341.97,1073.58,242.38,221.6,525.04,1421.99,184.94,5.82,0.0,0.44,15.57,0.0,3.03,4.8,11.47,7.5,2.3,44.0,43.69,58.5,1.03,19.2
480.0,87.76,1457.58,1166.07,120.69,110.34,523.39,1417.52,189.88,2.18,0.08,0.29,11.39,0.0,3.33,5.2,9.86,6.75,1.89,36.0,53.55,78.0,0.59,9.6
480.0,88.87,1603.67,1282.94,119.7,109.44,509.75,1380.57,199.74,6.61,0.11,0.3,16.96,0.0,2.52,4.0,8.83,6.0,2.72,51.58,35.7,52.0,0.59,9.6
480.0,108.5,1294.2,1035.36,362.64,331.55,765.04,2071.99,207.98,5.65,0.02,0.0,23.05,0.0,3.53,5.6,7.67,5.25,2.72,48.0,26.77,39.0,1.18,22.4
480.0,103.29,1422.26,1137.81,362.63,331.55,560.11,1516.95,187.27,7.35,0.0,0.42,2.37,0.0,2.33,3.6,8.76,6.0,2.93,56.0,44.62,65.0,1.03,19.2
480.0,104.45,1377.51,1102.01,159.74,146.05,706.48,1913.39,204.96,4.98,0.09,0.2,22.01,0.0,3.53,5.6,12.05,8.25,2.93,52.0,26.77,39.0,0.59,12.8
480.0,90.51,2016.43,1613.15,359.76,328.93,602.38,1631.44,264.27,5.9,0.09,0.0,22.25,0.0,3.28,5.2,6.57,4.5,1.47,28.0,35.7,52.0,1.03,19.2
480.0,117.59,1519.49,1215.59,280.34,256.31,555.92,1505.63,164.51,3.39,0.11,0.03,16.25,0.0,2.77,4.4,12.05,8.25,2.72,48.0,49.09,71.5,0.88,16.0
480.0,122.02,1814.43,1451.55,319.92,292.5,793.71,2149.64,245.15,2.54,0.02,0.77,12.58,0.0,2.27,3.2,9.86,6.75,2.93,52.0,26.77,32.5,1.32,25.6
480.0,102.63,1478.77,1183.01,279.33,255.38,655.24,1774.62,202.96,4.71,0.1,0.54,20.26,0.0,2.52,3.6,10.95,7.5,2.1,36.0,31.24,45.5,1.18,22.4
480.0,93.41,1639.91,1311.93,161.49,147.64,523.78,1418.57,194.84,5.1,0.0,0.09,26.29,0.0,2.77,4.4,10.95,6.75,2.51,48.0,44.62,58.5,0.59,9.6
480.0,102.5,1755.43,1404.34,40.73,37.24,612.25,1658.18,221.49,7.26,0.33,0.32,39.45,0.0,2.02,2.8,9.86,6.75,2.51,48.0,39.37,52.0,0.29,3.2
480.0,113.78,1586.57,1269.26,322.4,294.77,824.11,2231.96,247.47,9.13,0.29,0.26,12.8,0.0,3.53,5.2,8.76,6.0,3.14,60.0,22.31,32.5,1.03,19.2
