generation,individual,tau_robot1,tau_robot2,tau_mag1,tau_mag2,tau_remag,w_robot1,w_mag1,mean_outputs,mean_throughput_ratio,mean_energy,mean_emission,f_energy,f_emission,f_outputs_cost
1,10,7.365636702781622,11.794005735584165,13.390665622833302,13.382549922918717,10.460995510517128,0.5547374324650892,0.19814971361353295,68.2,0.9088287555064918,4034.1733658153935,1971.835680426167,1.0237837541647643,0.732962672729323,-0.9632768361581922
1,11,9.903747830708042,2.508189452905063,9.61494003852129,10.72489851139623,15.482096326206369,0.3936647929941859,0.019600418551609544,61.8,0.804314090723507,3817.7739015432426,1500.8088359358985,0.9688663681621905,0.5578745057527372,-0.8728813559322034
1,12,10.554998664270066,4.104649849001758,14.825150463887375,7.773944608334736,7.609463282656048,0.909454579769297,0.39297044395520897,53.8,0.7032949613402892,3082.7927995013865,1720.2870275871621,0.7823444605355265,0.6394580390843486,-0.7598870056497175
1,13,6.977031543031133,6.960394707165123,9.615311406051639,1.865842175028276,10.934948158914292,0.9214274620337817,0.5629220648797367,52.0,0.6962097445933063,2899.0592400380683,1935.0905170015271,0.7357169569018568,0.7193039112711782,-0.7344632768361582
1,14,14.878204147010942,18.942813263313546,16.84230774197828,14.880126872249622,16.263274783891216,0.8201390416269567,0.25375519476203323,61.4,0.7990300484240486,3584.5698801367944,1790.2867152539936,0.9096843581511862,0.6654780359186739,-0.8672316384180792
1,15,9.63926094376765,6.854335013170301,5.234665872573084,11.431031662452611,6.357718456818469,0.6186565457726523,0.5824165302717571,69.0,0.9234351854638894,3734.022349412039,2626.725926499858,0.9476120811787458,0.9763957893279603,-0.9745762711864407
1,16,2.0879794876394264,8.848353031181675,7.7970974796043935,14.133048222007691,1.7626568762077155,0.16895817245999722,0.5125974559554912,73.2,0.9299206774434514,4074.527315129286,2679.0329613949143,1.0340246917689917,0.9958391458306384,-1.033898305084746
1,17,8.091874576956311,13.306933603634388,6.657133755117006,3.9443753668999193,18.636908465283902,0.24389649332303487,0.14706430743323462,69.2,0.8998796301791732,4178.038956050188,1945.9466243388895,1.060293651164676,0.7233392989702737,-0.9774011299435029
1,18,5.597883086364266,6.794487546970627,4.502319853187231,10.72632902127828,18.738676913353984,0.1260188515151106,0.4151646128833535,71.2,0.9355399533831743,4041.015757044554,2430.9091793051557,1.02552020134857,0.9036075910953515,-1.0056497175141244
1,19,13.363148820679404,17.694299649708178,19.996060565703964,2.8727389269537107,10.745954488546323,0.8812005287254918,0.053029674858421805,54.6,0.6880843735515527,3297.8011426068347,1363.054944783693,0.8369088108300632,0.5066691942554005,-0.7711864406779662
1,20,6.165135114296789,7.437618984189783,15.30620617535395,9.903998171980756,15.678371219101193,0.5163005311701312,0.15997166501999804,67.8,0.8243057556700245,4121.931158835387,1936.2259326936771,1.0460547362590262,0.7197259633359816,-0.9576271186440678
1,21,13.723019226370184,11.219572886764324,13.274860603092176,17.528618061154408,13.671028850622378,0.547228558793293,0.56246846941706,73.4,0.8895205864774935,4083.949870388105,2838.3333651958383,1.0364159273758802,1.055053638648595,-1.036723163841808
1,22,10.73843131418722,17.153765868749442,12.800379824484295,12.869449082720529,7.818975779660269,0.3565715039475891,0.71890693022688,64.8,0.8600225627212132,3409.885819802519,2672.581690089546,0.865353416750104,0.9934411057173451,-0.9152542372881356
1,23,1.5555585672978922,17.32878543575605,17.525798244877077,19.248887626999004,2.713552128594152,0.11537751269401142,0.8940218566072141,54.2,0.7293327684973254,2757.014906402857,2548.6206416557043,0.6996692544458429,0.9473628131515262,-0.7655367231638419
1,24,8.02250799777519,5.40721628292223,7.644293230402594,13.190077840184177,3.2298729163702333,0.48716389141804806,0.660050747548238,66.6,0.9123884251483831,3490.4813247787483,2651.9810077181874,0.8858067689417969,0.9857835045486233,-0.9406779661016949
1,25,14.415443391092655,0.2452513554178526,16.217928499304207,8.683591989617872,8.715980726195356,0.5623608581991568,0.2801355176131578,71.2,0.9295441690788943,4224.388400995967,2345.5423467650767,1.0720561126275714,0.8718753821886288,-1.0056497175141244
