pareto_id,tau_robot1,tau_robot2,tau_mag1,tau_mag2,tau_remag,w_robot1,w_mag1,n_replications,mean_inputs,mean_outputs,mean_throughput_ratio,mean_energy,mean_emission,sd_outputs,sd_energy,sd_emission,ci95_outputs_low,ci95_outputs_high,ci95_energy_low,ci95_energy_high,ci95_emission_low,ci95_emission_high,nondominated_after_reevaluation,score_equal,score_throughput_priority,score_sustainability_priority,score_energy_priority,score_emission_priority
66,4.482254462595896,4.193948683586738,13.031011787997286,7.866113093178836,0.8995844950154046,0.9765351040463354,0.8956890736351478,100,75.86,49.21,0.6556212427554666,2364.4539304968557,2329.690203728917,1.5718161662885584,112.47089003248928,103.3813509920088,48.89811757181948,49.52188242818052,2342.137265841482,2386.7705951522285,2309.177100818096,2350.203306639738,True,0.5900760884700822,0.7295057757814358,0.5203612448144055,0.39052466452445067,0.6501978251043601
68,18.68249339071096,19.01193731568629,1.56796484488914,16.363102747739916,12.36276813309966,0.5458030814421877,0.5834180329918948,100,76.93,70.51,0.918502825192156,3864.3478804456895,2747.0022802223066,5.91265549051312,323.9634957354771,258.9362044716804,69.3368008747293,71.6831991252707,3800.0664944548553,3928.629266436524,2695.623719595104,2798.380840849509,True,0.6490972915648275,0.4164522399695713,0.7654198173624558,0.7413812597860148,0.7894583749388965
69,4.890876854564464,9.93657903650876,15.99499874066281,15.731217363804156,0.215537865640544,0.7851478702110806,0.0186933269400245,100,76.4,58.99,0.7783246067500537,3542.075568067504,1429.9732784728433,2.709858544893688,169.86233328781063,117.27309293918684,58.45230527390313,59.52769472609688,3508.3711959542547,3575.779940180753,1406.7037525762646,1453.242804369422,True,0.4765532403295884,0.5013920668971394,0.46413382704581285,0.5700774861793056,0.35819016791232017
70,4.915533694574736,13.18216870805858,0.6769296120639692,16.323256538960653,0.1988949676818947,0.3710830347978155,0.5012736815472516,100,76.07,71.28,0.9378540279660958,3913.862655700265,2645.0996877407347,7.041120204724085,356.65825521995805,286.2313367325045,69.88288899321762,72.67711100678238,3843.09392010997,3984.63139129056,2588.305180700972,2701.8941947804974,True,0.6261455940671702,0.390084084456662,0.7441763488724243,0.7380237325196507,0.750328965225198
72,6.173227762483919,10.449603477085835,4.915051282094155,3.347068805602608,3.974988680042008,0.7952348253366668,0.5770382238060342,100,75.51,60.99,0.8120406306141836,3304.344268045582,2387.5897061456394,3.636223482147544,218.0810323755787,188.70863854973368,60.268494372724895,61.71150562727511,3261.072259921368,3347.616276169796,2350.145818194989,2425.03359409629,True,0.6062073300748378,0.5464646843434711,0.6360786529405212,0.5978724837989586,0.674284822082084
73,4.841805718353657,11.604882791292836,1.2242213026027144,11.12211367350674,10.33678576244884,0.3949345123692859,0.431336857170952,100,76.41,72.16,0.945164148066343,4075.7336647265,2523.0902221149063,6.697987033656478,362.5386219477628,283.84732687134647,70.83097405868334,73.48902594131665,4003.7981368019655,4147.669192651035,2466.768754353051,2579.4116898767616,True,0.617216025647007,0.3703296153882043,0.7406592307764086,0.766709210377068,0.714609251175749
74,5.883925526351181,7.343064962515791,5.599475983964391,2.986329391005663,4.837050687956884,0.8545927959678647,0.0022130823007912,100,76.92,56.46,0.7395309750394088,3403.4510194352224,1341.62622216126,2.645445867596583,190.0602749081822,130.3412224754538,55.93508614652163,56.984913853478375,3365.7389375071007,3441.163101363344,1315.763695849644,1367.4887484728758,True,0.4684292822079,0.5379082850711612,0.4336897807762693,0.5360488737210025,0.3313306878315362
76,5.973712932476108,11.91427063900516,11.331125010971023,18.829718187776923,11.705025841308352,0.3894783197457023,0.5744304809291715,100,75.91,70.65,0.9322564071426648,3873.184748913842,2746.483365774532,6.262563130994926,329.54394028546074,269.2930262525933,69.40737160755866,71.89262839244135,3807.796081655705,3938.57341617198,2693.049787013185,2799.9169445358784,True,0.6486297654676482,0.41388133576320635,0.7660039803198692,0.7429592328684993,0.7890487277712388
77,4.927874622302356,11.788072380351844,5.229724702542726,17.680304645528953,3.254852361814013,0.547228558793293,0.4256987384728021,100,75.99,70.59,0.9301105395540176,3964.200322258304,2494.3998538689107,6.08707025114909,333.68561223487103,262.98636175404107,69.38219320226457,71.79780679773543,3897.989857431206,4030.4107870854023,2442.217654168114,2546.582053569707,True,0.6131233823806115,0.39355910100300895,0.7229055230694128,0.7407969596556033,0.7050140864832221
78,3.11371174792588,7.374698754275373,5.644019567695386,9.901784014555949,0.1988949676818947,0.4086513189512578,0.4969310438960606,100,76.41,71.72,0.9394416422414658,3954.406148757274,2646.7160811658523,6.468384651518491,337.71406783317326,293.8156228813079,70.43653215255785,73.00346784744215,3887.39635094152,4021.415946573028,2588.416687211935,2705.0154751197697,True,0.6275877675979415,0.383751024566945,0.7495061391134401,0.74741577047266,0.75159650775422
79,4.927874622302356,13.190987665140964,1.6281383588601672,16.333104249795962,12.88146034890174,0.9799696188813872,0.9424703749514046,100,76.63,48.64,0.6410394893344246,2317.994689732164,2375.7294389867147,1.267463863967982,108.88648756559812,89.88741197079963,48.388507671569,48.891492328431,2296.3892482903734,2339.6001311739533,2357.893826330744,2393.5650516426854,True,0.5992520105969155,0.744336482431769,0.5267097746794889,0.3862593384242077,0.6671602109347701
